AUDITUSER,AUDITTIMESTAMP,ID,SAMPLENUM,SAMPLEDEFID,PROJECT,LOCATIONID,DATECOLLECTIONDUE,DATECOMPLETE,SAMPLEDBY,SAMPLEDTTIME,RECTYPE,SCHEDULETYPE,SAMPLESTATUS,SAMPLETYPEID,PH,TEMP,DO,NOTES,WASITPRINTED,SAMPLECOST,MISCCOST,TOTALCOST,CUSTOMERID,SAMPLEUD1,SAMPLEUD2,SAMPLEUD3,SAMPLEUD4,SAMPLEUD5,PARENTID,ASSIGNEDTOID,RECEIVEDBY,RECEIVED_DATETIME,LABID,SAMPLEVOLUME,PICKUPCOST,PREPCOST,TOTALTESTCOST,DISCOUNT,TAXRATE,SAMPLEUD6,SAMPLEUD7,SAMPLEUD8,SAMPLEUD9,PAYMENT,PAYMENTTYPE,PAYMENTNOTES,REJECTIONCODE,SAMPLENAME,SAMPLEDBYNAME,RCVDBYNAME,SAMPLELOCATION,ADHOC,LATEEMAILSENT,DUEEMAILSENT,ISCOMPLIANCE,LATERESULTEMAILSENT,NORESULTEMAILSENT
NARANJODL,"2025-09-08 14:27:28.000",214,260202-0011,60,NULL,150,"2026-02-02 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:27:28.000",215,260504-0013,60,NULL,150,"2026-05-04 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:28:51.000",216,251103-0010,61,NULL,151,"2025-11-03 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:28:51.000",217,260202-0012,61,NULL,151,"2026-02-02 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:28:51.000",218,260504-0014,61,NULL,151,"2026-05-04 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:30:26.000",219,250901-0042,62,NULL,156,"2025-09-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:30:26.000",220,251201-0037,62,NULL,156,"2025-12-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:30:26.000",221,260302-0043,62,NULL,156,"2026-03-02 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:30:26.000",222,260601-0037,62,NULL,156,"2026-06-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:31:50.000",223,250901-0043,63,NULL,158,"2025-09-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:31:50.000",224,251201-0038,63,NULL,158,"2025-12-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:31:50.000",225,260302-0044,63,NULL,158,"2026-03-02 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:31:51.000",226,260601-0038,63,NULL,158,"2026-06-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:34:28.000",227,250901-0044,64,NULL,160,"2025-09-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:34:29.000",228,251201-0039,64,NULL,160,"2025-12-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:34:29.000",229,260302-0045,64,NULL,160,"2026-03-02 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:34:29.000",230,260601-0039,64,NULL,160,"2026-06-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:37:26.000",231,250901-0045,65,NULL,161,"2025-09-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:37:26.000",232,251201-0040,65,NULL,161,"2025-12-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:37:27.000",233,260302-0046,65,NULL,161,"2026-03-02 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:37:27.000",234,260601-0040,65,NULL,161,"2026-06-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:39:39.000",235,250901-0046,66,NULL,162,"2025-09-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:39:39.000",236,251201-0041,66,NULL,162,"2025-12-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:39:40.000",237,260302-0047,66,NULL,162,"2026-03-02 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:39:40.000",238,260601-0041,66,NULL,162,"2026-06-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:41:33.000",239,250901-0047,67,NULL,163,"2025-09-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:41:33.000",240,251201-0042,67,NULL,163,"2025-12-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:41:33.000",241,260302-0048,67,NULL,163,"2026-03-02 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:41:33.000",242,260601-0042,67,NULL,163,"2026-06-01 00:00:00.000",NULL,0,NULL,0,Regular,0,1,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:43:55.000",243,250901-0048,68,NULL,153,"2025-09-01 00:00:00.000",NULL,0,NULL,0,Regular,0,0,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:43:55.000",244,251201-0043,68,NULL,153,"2025-12-01 00:00:00.000",NULL,0,NULL,0,Regular,0,0,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:43:55.000",245,260302-0049,68,NULL,153,"2026-03-02 00:00:00.000",NULL,0,NULL,0,Regular,0,0,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:43:55.000",246,260601-0043,68,NULL,153,"2026-06-01 00:00:00.000",NULL,0,NULL,0,Regular,0,0,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:46:10.000",247,250901-0049,69,NULL,154,"2025-09-01 00:00:00.000",NULL,0,NULL,0,Regular,0,0,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:46:10.000",248,251201-0044,69,NULL,154,"2025-12-01 00:00:00.000",NULL,0,NULL,0,Regular,0,0,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:46:10.000",249,260302-0050,69,NULL,154,"2026-03-02 00:00:00.000",NULL,0,NULL,0,Regular,0,0,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
NARANJODL,"2025-09-08 14:46:10.000",250,260601-0044,69,NULL,154,"2026-06-01 00:00:00.000",NULL,0,NULL,0,Regular,0,0,NULL,NULL,NULL,"",0,0.0,0.0,0.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,NULL,NULL
