AUDITUSER,AUDITTIMESTAMP,ID,VARORDER,VARID,COLWIDTH,HDRBACKCOLOR,HDRFORECOLOR,COLBACKCOLOR,COLFORECOLOR,COLTYPE,FACILITYFILENAME
NULL,NULL,97,23,1936,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,97,24,1937,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,97,25,1938,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,97,26,1939,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,97,27,1941,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,97,28,1944,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,-1000,-1000,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,98,-999,-999,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,98,-998,-998,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,98,-997,-997,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,98,0,0,-1.0,-1,-1,NULL,NULL,NULL,NULL
NULL,NULL,98,1,1966,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,2,1967,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,3,1968,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,4,1969,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,5,1970,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,6,1971,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,7,1972,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,8,1973,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,9,1974,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,10,1975,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,11,1976,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,12,1977,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,13,1978,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,14,1979,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,15,1980,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,16,1981,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,17,1982,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,18,1983,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,19,1984,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,20,1986,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,21,1987,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,22,1988,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,23,1990,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,24,1991,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,25,1992,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,26,1993,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,27,1995,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,98,28,1998,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,-1000,-1000,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,99,-999,-999,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,99,-998,-998,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,99,-997,-997,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,99,0,0,-1.0,-1,-1,NULL,NULL,NULL,NULL
NULL,NULL,99,1,2020,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,2,2021,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,3,2022,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,4,2023,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,5,2024,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,6,2025,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,7,2026,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,8,2027,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,9,2028,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,10,2029,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,11,2030,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,12,2031,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,13,2032,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,14,2033,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,15,2034,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,16,2035,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,17,2036,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,18,2037,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,19,2038,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,20,2040,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,21,2041,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,22,2042,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,23,2044,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,24,2045,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,25,2046,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,26,2047,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,27,2049,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,99,28,2052,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,-1000,-1000,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,100,-999,-999,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,100,-998,-998,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,100,-997,-997,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,100,0,0,-1.0,-1,-1,NULL,NULL,NULL,NULL
NULL,NULL,100,1,2074,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,2,2075,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,3,2076,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,4,2077,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,5,2078,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,6,2079,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,7,2080,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,8,2081,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,9,2082,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,10,2083,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,11,2084,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,12,2085,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,13,2086,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,14,2087,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,15,2088,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,16,2089,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,17,2090,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,18,2091,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,19,2092,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,20,2094,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,21,2095,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,22,2096,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,23,2098,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,24,2099,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,25,2100,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,26,2101,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,27,2103,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,100,28,2106,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,-1000,-1000,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,101,-999,-999,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,101,-998,-998,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,101,-997,-997,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,101,0,0,-1.0,-1,-1,NULL,NULL,NULL,NULL
NULL,NULL,101,1,2128,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,2,2129,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,3,2130,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,4,2131,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,5,2132,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,6,2133,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,7,2134,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,8,2135,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,9,2136,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,10,2137,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,11,2138,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,12,2139,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,13,2140,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,14,2141,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,15,2142,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,16,2143,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,17,2144,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,18,2145,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,19,2146,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,20,2147,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,21,2148,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,22,2149,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,23,2150,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,24,2151,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,25,2152,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,26,2153,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,27,2154,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,28,2155,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,29,2156,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,30,2157,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,31,2158,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,32,2159,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,33,2160,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,34,2161,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,35,2162,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,36,2163,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,37,2165,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,38,2166,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,39,2167,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,40,2168,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,41,2169,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,42,2170,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,43,2171,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,44,2172,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,45,2173,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,46,2174,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,47,2176,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,48,2177,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,49,2179,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,101,50,2182,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,-1000,-1000,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,102,-999,-999,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,102,-998,-998,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,102,-997,-997,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,102,0,0,-1.0,-1,-1,NULL,NULL,NULL,NULL
NULL,NULL,102,1,2214,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,2,2215,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,3,2216,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,4,2217,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,5,2218,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,6,2219,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,7,2220,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,8,2221,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,9,2222,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,10,2223,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,11,2224,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,12,2225,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,13,2226,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,14,2227,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,15,2228,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,16,2229,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,17,2230,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,18,2231,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,19,2232,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,20,2234,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,21,2235,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,22,2236,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,23,2237,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,24,2238,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,25,2239,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,26,2240,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,27,2241,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,28,2242,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,29,2243,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,30,2245,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,31,2246,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,32,2248,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,102,33,2251,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,-1000,-1000,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,103,-999,-999,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,103,-998,-998,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,103,-997,-997,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,103,0,0,-1.0,-1,-1,NULL,NULL,NULL,NULL
NULL,NULL,103,1,2265,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,2,2266,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,3,2267,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,4,2268,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,5,2269,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,6,2270,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,7,2271,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,8,2272,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,9,2273,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,10,2274,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,11,2275,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,12,2276,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,13,2277,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,14,2278,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,15,2279,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,16,2280,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,17,2281,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,18,2282,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,19,2283,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,20,2285,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,21,2286,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,22,2287,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,23,2289,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,24,2290,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,25,2291,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,26,2292,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,27,2294,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,103,28,2297,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,-1000,-1000,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,104,-999,-999,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,104,-998,-998,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,104,-997,-997,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,104,0,0,-1.0,-1,-1,NULL,NULL,NULL,NULL
NULL,NULL,104,1,2319,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,2,2320,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,3,2321,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,4,2322,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,5,2323,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,6,2324,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,7,2325,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,8,2326,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,9,2327,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,10,2328,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,11,2329,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,12,2330,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,13,2331,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,14,2332,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,15,2333,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,16,2334,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,17,2335,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,18,2336,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,19,2337,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,20,2339,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,21,2340,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,22,2341,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,23,2343,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,24,2344,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,25,2345,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,26,2346,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,27,2348,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,104,28,2351,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,-1000,-1000,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,105,-999,-999,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,105,-998,-998,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,105,-997,-997,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,105,0,0,-1.0,-1,-1,NULL,NULL,NULL,NULL
NULL,NULL,105,1,2373,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,2,2374,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,3,2375,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,4,2376,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,5,2377,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,6,2378,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,7,2379,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,8,2380,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,9,2381,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,10,2382,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,11,2383,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,12,2384,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,13,2385,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,14,2386,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,15,2387,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,16,2388,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,17,2389,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,18,2390,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,19,2391,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,20,2393,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,21,2394,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,22,2395,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,23,2397,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,24,2398,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,25,2399,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,26,2400,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,27,2402,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,105,28,2405,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,-1000,-1000,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,106,-999,-999,21.0,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,106,-998,-998,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,106,-997,-997,10.5,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,106,0,0,-1.0,-1,-1,NULL,NULL,NULL,NULL
NULL,NULL,106,1,2427,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,2,2428,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,3,2429,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,4,2430,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,5,2431,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,6,2432,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,7,2433,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,8,2434,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,9,2435,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,10,2436,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,11,2437,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,12,2438,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,13,2439,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,14,2440,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,15,2441,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,16,2442,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,17,2443,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,18,2444,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,19,2445,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,20,2447,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,21,2448,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,22,2449,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,23,2451,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,24,2452,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,25,2453,-1.0,-1,-1,NULL,NULL,Variable,NULL
NULL,NULL,106,26,2454,-1.0,-1,-1,NULL,NULL,Variable,NULL
